CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,type_of_reporting,first_link_in_message,first_link_type_for_created_date,first_link,mined_link_type,link_created_at,link_created_date_source,link_created_date_status,link_created_date_reason,created_date_kind
CVE-2012-4387,"Merged from trunk
WW-3860
Restrict accepted parameter name length
Thanks to Johno Crawford for the patch. [from revision 1368841]

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_4_X@1368949 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_4_X@1368949,contains links,https://github.com/apache/struts/commit/87935af56a27235e9399308ee1fcfb74f8edcefa;https://github.com/apache/struts/commit/80e03182d66d9e6ab18f9a9a9b3c42725a1c89e9,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_4_X@1368949,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_4_X@1368949,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_4_X@1368949,not_available,"SVN revision date not found for r1368949; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_4_X@1368949",
CVE-2012-3353,"SLING-2512 - only support file elements in XML import when location is known. warning otherwise.

git-svn-id: https://svn.apache.org/repos/asf/sling/trunk/bundles/jcr/contentloader@1351670 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/sling/trunk/bundles/jcr/contentloader@1351670,contains links,https://github.com/apache/sling-org-apache-sling-jcr-contentloader/commit/1eae3d99b4e12a6992c3c3980d7735186bf21b2e,apache/sling-org-apache-sling-jcr-contentloader,apache issue tracker,https://svn.apache.org/repos/asf/sling/trunk/bundles/jcr/contentloader@1351670,svn/source link,https://svn.apache.org/repos/asf/sling/trunk/bundles/jcr/contentloader@1351670,svn/source link,,https://svn.apache.org/repos/asf/sling/trunk/bundles/jcr/contentloader@1351670,not_available,"SVN revision date not found for r1351670; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/sling/trunk/bundles/jcr/contentloader@1351670",
CVE-2007-1358,"Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=47963
Prevent use of non-RFC2616 compliant custom status messages

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@918767 13f79535-47bb-0310-9956-ffa450edef68",https://issues.apache.org/bugzilla/show_bug.cgi?id=47963; https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@918767,contains links,https://github.com/apache/tomcat55/commit/b708642f991018f0e252a3f2505b8722cfe53b06,apache/tomcat55,apache issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=47963,bugzilla issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=47963,bugzilla issue tracker,,https://issues.apache.org/bugzilla/show_bug.cgi?id=47963,auth_required,login/authentication required,
CVE-2017-8045,"AMQP-766: Deserialization in Message.toString()

JIRA: https://jira.spring.io/browse/AMQP-766

Add white list for classes/packages that can be deserialized in Message.toString().

__cherry-pick to 1.7.x, 1.6.x, 1.5.x__

* Polishing - checkstyle and PR Comments

(cherry picked from commit 36e5599)",https://jira.spring.io/browse/AMQP-766,contains links,https://github.com/spring-projects/spring-amqp/commit/6e9e00bb5bf0aa88444146db3c2eae138cc7b0a,spring-projects/spring-amqp,jira issue tracker,https://jira.spring.io/browse/AMQP-766,jira issue tracker,https://jira.spring.io/browse/AMQP-766,jira issue tracker,,https://jira.spring.io/browse/AMQP-766,not_available,,
CVE-2012-3544,"More chunked encoding improvements
- Expand unit tests for chunked encoding
- Fix a parsing error at eol when multiple headers are present (regression in r1378699)
- Make parsing of terminating CRLF non-tolerant (RFC2616 only suggests to be tolerant of LF at the end of headers)
- Revert previous unnecessary change to SimpleHttpClient

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1378918 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1378918,contains links,https://github.com/apache/tomcat/commit/77534eb;https://github.com/apache/tomcat/commit/775d5fa,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1378918,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1378918,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1378918,not_available,"SVN revision date not found for r1378918; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1378918",
CVE-2016-6798,"SLING-5954 - Disable non-essential features in XML parser

git-svn-id: https://svn.apache.org/repos/asf/sling/trunk@1755704 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/sling/trunk@1755704,contains links,https://github.com/apache/sling/commit/fb2719e8299fadddae62245482de112052a0e08c,apache/sling,apache issue tracker,https://svn.apache.org/repos/asf/sling/trunk@1755704,svn/source link,https://svn.apache.org/repos/asf/sling/trunk@1755704,svn/source link,,https://svn.apache.org/repos/asf/sling/trunk@1755704,not_available,"SVN revision date not found for r1755704; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/sling/trunk@1755704",
CVE-2017-12617,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=61542
Remainder of fix for CVE-2017-12617
This ensures that a path specified for creation of a file does not end in '/' since that is dropped by the File API.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.5.x/trunk@1809274 13f79535-47bb-0310-9956-ffa450edef68",https://bz.apache.org/bugzilla/show_bug.cgi?id=61542; https://svn.apache.org/repos/asf/tomcat/tc8.5.x/trunk@1809274,contains links,https://github.com/apache/tomcat/commit/4cf7dab88282c8f3c92f0b961cdb0096e1d63e88;https://github.com/apache/tomcat/commit/a9dd96046d7acb0357c6b7b9e6cc70d186fae663;https://github.com/apache/tomcat/commit/b7e0435d17aba69f16ae9e8a78ad0f1565b552af,apache/tomcat,apache issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=61542,bugzilla issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=61542,bugzilla issue tracker,,https://bz.apache.org/bugzilla/show_bug.cgi?id=61542,auth_required,login/authentication required,
CVE-2012-3376,"Fix issue with NN/DN re-registration.


git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/branches/branch-2.0.1-alpha@1358352 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/hadoop/common/branches/branch-2.0.1-alpha@1358352,contains links,https://github.com/apache/hadoop/commit/bed2b95f28a8e0d2544ffc4935e53eb656049309,apache/hadoop,apache issue tracker,https://svn.apache.org/repos/asf/hadoop/common/branches/branch-2.0.1-alpha@1358352,svn/source link,https://svn.apache.org/repos/asf/hadoop/common/branches/branch-2.0.1-alpha@1358352,svn/source link,,https://svn.apache.org/repos/asf/hadoop/common/branches/branch-2.0.1-alpha@1358352,not_available,"SVN revision date not found for r1358352; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/hadoop/common/branches/branch-2.0.1-alpha@1358352",
CVE-2020-11988,"XGC-122: Dont load DTDs in XMP

git-svn-id: https://svn.apache.org/repos/asf/xmlgraphics/commons/trunk@1878394 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/xmlgraphics/commons/trunk@1878394,contains links,https://github.com/apache/xmlgraphics-commons/commit/57393912eb87b994c7fed39ddf30fb778a275183,apache/xmlgraphics-commons,apache issue tracker,https://svn.apache.org/repos/asf/xmlgraphics/commons/trunk@1878394,svn/source link,https://svn.apache.org/repos/asf/xmlgraphics/commons/trunk@1878394,svn/source link,,https://svn.apache.org/repos/asf/xmlgraphics/commons/trunk@1878394,not_available,"SVN revision date not found for r1878394; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/xmlgraphics/commons/trunk@1878394",
CVE-2020-8897,"feat!: Updates to the AWS Encryption SDK.

This change includes fixes for issues that were reported by Thai Duong from Google's Security team, and
for issues that were identified by AWS Cryptography.

BREAKING CHANGE: AWS KMS KeyIDs must be specified explicitly or Discovery mode explicitly chosen.
Key committing suites are now default. CommitmentPolicy requires commitment by default.

See: https://docs.aws.amazon.com/encryption-sdk/latest/developer-guide/migration.html",https://docs.aws.amazon.com/encryption-sdk/latest/developer-guide/migration.html,contains links,https://github.com/aws/aws-encryption-sdk-java/commit/4678ffaf7a4a2dd5cdf0e39b3adfee32afed7559,aws/aws-encryption-sdk-java,other,https://docs.aws.amazon.com/encryption-sdk/latest/developer-guide/migration.html,other,https://docs.aws.amazon.com/encryption-sdk/latest/developer-guide/migration.html,other,,https://docs.aws.amazon.com/encryption-sdk/latest/developer-guide/migration.html,not_available,created date parser not implemented for link type: other,
CVE-2008-5515,"Remove 3 of the essentially 4 duplicate normalise implementations.
Minor tweaks where required to use the new single implementation.
Remove unnecessary normalisation calls.
This includes the fix for CVE-2008-5515.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@734734 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@734734,contains links,https://github.com/apache/tomcat/commit/c5200318b7f030d658f22b6c2f2ab6fd565d26a3;https://github.com/apache/tomcat/commit/60bb2ad3653c8e08052ccee653fb2f0901b94139,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@734734,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@734734,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@734734,not_available,"SVN revision date not found for r734734; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@734734",
CVE-2016-5388,"Add a new initialisation parameter, envHttpHeaders, to the CGI Servlet to mitigate httpoxy (CVE-2016-5388) by default and to provide a mechanism that can be used to mitigate any future, similar issues.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1756941 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1756941,contains links,https://github.com/apache/tomcat80/commit/1977bf9df699c571cf3e08c2996533b959d4cb1e,apache/tomcat80,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1756941,svn/source link,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1756941,svn/source link,,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1756941,not_available,"SVN revision date not found for r1756941; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1756941",
CVE-2016-6801,"JCR-4009: CSRF in Jackrabbit-Webdav (ported to 2.12) (CVE-2016-6801)

CSRFUtil: properly parse content types (handle params, normalize, handle case differences also multiple field instances), handle missing content type header field, handle partial-URI in referer, DEBUG logging

WebDAV servlet: disable bogus POST support

Davex: include Referer header field in POST requests used for davex remoting

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1758609 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1758609,contains links,https://github.com/apache/jackrabbit/commit/fb4fe3601717201934bcbf6eb604d2e1ef2cb7ad;https://github.com/apache/jackrabbit/commit/ea75d7c2aeaafecd9ab97736bf81c5616f703244;https://github.com/apache/jackrabbit/commit/7fb4ba4a385069378c916b4fac3f145db802acd8;https://github.com/apache/jackrabbit/commit/67f2cc1ac78cd7bb721d556e8be27559efbf4e12;https://github.com/apache/jackrabbit/commit/283df6f101676579086400e30e8dd42eacd5ef33,apache/jackrabbit,apache issue tracker,https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1758609,svn/source link,https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1758609,svn/source link,,https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1758609,not_available,"SVN revision date not found for r1758609; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/jackrabbit/branches/2.12@1758609",
CVE-2013-2067,"In FormAuthenticator: If it is configured to change Session IDs,
do the change before displaying the login form.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1408043 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1408043,contains links,https://github.com/apache/tomcat/commit/39c4263,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1408043,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1408043,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1408043,not_available,"SVN revision date not found for r1408043; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1408043",
CVE-2012-0392,"WW-3668 - Vulnerability: User input is evaluated as an OGNL expression when there's a conversion error

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009,contains links,https://github.com/apache/struts/commit/b4265d369dc29d57a9f2846a85b26598e83f3892;https://github.com/apache/struts/commit/41f90ae39d0783f64641726e7e6b4741663c04bd,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009,not_available,"SVN revision date not found for r1157009; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009",
CVE-2014-9970,"Hash matching: Replaced call to Arrays.equals() with a time-constant function in order to protect against timing attacks in hypothetical developer-made message authentication schemes. (Note password matching is not affected by this vulnerability)

git-svn-id: http://svn.code.sf.net/p/jasypt/code/trunk/jasypt@668 da78853a-38a2-49c0-9af2-345bcb92683f",http://svn.code.sf.net/p/jasypt/code/trunk/jasypt@668,contains links,https://github.com/jboss-fuse/jasypt/commit/8e62852a8018978ee19d39056c650fb66ffa0ff6,jboss-fuse/jasypt,other issue tracker,http://svn.code.sf.net/p/jasypt/code/trunk/jasypt@668,svn/source link,http://svn.code.sf.net/p/jasypt/code/trunk/jasypt@668,svn/source link,,http://svn.code.sf.net/p/jasypt/code/trunk/jasypt@668,not_available,"SVN revision date not found for r668; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>404 Not Found</title>
</head><body>
<h1>Not Found</h1>
<p>The requested URL /p/jasypt/code/trunk/jasypt@668 was not found on this server.</p>
</body></html>
 (404) for http://svn.code.sf.net/p/jasypt/code/trunk/jasypt@668",
CVE-2012-5370,"Use Perl's Hash for String#hash

Replace String hash function again, use Perl's Hash instaed of
SipHash-2-4.  Perl's Hash is 10**5 times faster than
Murmur2/SipHash-2-4.  Our understanding is Perl's Hash is not broken in
regards to HashDoS attack[1] so far.

For the case Perl's Hash is broken in the future, you can use
SipHash-2-4 by passing ""jruby.siphash.enabled=true"" system property
(false by default.)

[1] http://2012.appsec-forum.ch/conferences/#c17",http://2012.appsec-forum.ch/conferences/#c17,contains links,https://github.com/jruby/jruby/commit/5e4aab28b26fd127112b76fabfac9a33b64caf77,jruby/jruby,other,http://2012.appsec-forum.ch/conferences/#c17,other,http://2012.appsec-forum.ch/conferences/#c17,other,,http://2012.appsec-forum.ch/conferences/#c17,not_available,"failed after 2 retries: URLError(gaierror(8, 'nodename nor servname provided, or not known'))",
CVE-2011-1582,"Use the correct classloader
This is the fix for CVE-2011-1582

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1100832 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1100832,contains links,https://github.com/apache/tomcat/commit/ad1524e6fd1de51e816569c9935403ee074e999f,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1100832,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1100832,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1100832,not_available,"SVN revision date not found for r1100832; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1100832",
CVE-2017-5648,"Ensure request and response facades are used when firing application listeners. 

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1785774 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1785774,contains links,https://github.com/apache/tomcat/commit/dfa40863421d7681fed893b4256666491887e38c,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1785774,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1785774,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1785774,not_available,"SVN revision date not found for r1785774; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1785774",
CVE-2013-2115,"WW-4063
Improved security  by making static method attribute immutable

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1486054 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1486054,contains links,https://github.com/apache/struts/commit/d7804297e319c7a12245e1b536e565fcea6d650,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1486054,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1486054,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1486054,not_available,"SVN revision date not found for r1486054; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1486054",
CVE-2014-0074,"Updating JndiLdapContextFactory to conform to spec rfc4513 section-5.1.2

git-svn-id: https://svn.apache.org/repos/asf/shiro/branches/1.2.x@1571533 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/shiro/branches/1.2.x@1571533,contains links,https://github.com/apache/shiro/commit/f988846207f98c98ff24213ee9063798ea5d9b6c;https://github.com/apache/shiro/commit/9137e6cc45922b529fb776c6857647a3935471bb,apache/shiro,apache issue tracker,https://svn.apache.org/repos/asf/shiro/branches/1.2.x@1571533,svn/source link,https://svn.apache.org/repos/asf/shiro/branches/1.2.x@1571533,svn/source link,,https://svn.apache.org/repos/asf/shiro/branches/1.2.x@1571533,not_available,"SVN revision date not found for r1571533; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/shiro/branches/1.2.x@1571533",
CVE-2014-7810,"Remove some more unnecessary code.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1645641 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1645641,contains links,https://github.com/apache/tomcat/commit/8179973;https://github.com/apache/tomcat/commit/8cf3d4aa3be92593302848ef4edd2cfc0e366a49,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1645641,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1645641,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1645641,not_available,"SVN revision date not found for r1645641; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1645641",
CVE-2011-3376,"ContainerServlets are always restricted.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1176584 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1176584,contains links,https://github.com/apache/tomcat/commit/4f08a48,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1176584,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1176584,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1176584,not_available,"SVN revision date not found for r1176584; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1176584",
CVE-2010-4172,"Fix CVE-2010-4172. Multiple XSS in Manager web application

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1037778 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1037778,contains links,https://github.com/apache/tomcat/commit/afd4b3b3904593530c338e449b49198199694f4c;https://github.com/apache/tomcat/commit/2f0f80a6c36d6875c64f8c857e2e26661a3865d4,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1037778,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1037778,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1037778,not_available,"SVN revision date not found for r1037778; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1037778",
CVE-2016-3092,"Fix a performance issue with large boundaries leading to a Denial of Service (CVE-2016-3092)


git-svn-id: https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1743480 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1743480,contains links,https://github.com/apache/commons-fileupload/commit/774ef160d591b579f703c694002e080f99bcd28b,apache/commons-fileupload,apache issue tracker,https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1743480,svn/source link,https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1743480,svn/source link,,https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1743480,not_available,"SVN revision date not found for r1743480; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1743480",
